time_step,method,feature_mode,num_pedestrians,num_clusters,noise_ratio,raw_dbscan_num_clusters,raw_dbscan_noise_ratio,used_fallback,runtime_sec,eps,min_samples,window_size,momentum_alpha,position_weight,motion_weight
1200,dbscan_kmeans_fallback,window_velocity,43,9,0.3953488372093023,9,0.3953488372093023,0,0.0005834102630615234,0.8,2,5,0.7,1.0,1.0
1210,dbscan_kmeans_fallback,window_velocity,41,10,0.3170731707317073,10,0.3170731707317073,0,0.0005919933319091797,0.8,2,5,0.7,1.0,1.0
1220,dbscan_kmeans_fallback,window_velocity,41,9,0.2926829268292683,9,0.2926829268292683,0,0.0005948543548583984,0.8,2,5,0.7,1.0,1.0
1230,dbscan_kmeans_fallback,window_velocity,40,9,0.3,9,0.3,0,0.0006301403045654297,0.8,2,5,0.7,1.0,1.0
1240,dbscan_kmeans_fallback,window_velocity,39,9,0.3333333333333333,9,0.3333333333333333,0,0.0005970001220703125,0.8,2,5,0.7,1.0,1.0
1250,dbscan_kmeans_fallback,window_velocity,39,8,0.41025641025641024,8,0.41025641025641024,0,0.0005793571472167969,0.8,2,5,0.7,1.0,1.0
1260,dbscan_kmeans_fallback,window_velocity,39,7,0.38461538461538464,7,0.38461538461538464,0,0.0005972385406494141,0.8,2,5,0.7,1.0,1.0
1270,dbscan_kmeans_fallback,window_velocity,38,8,0.34210526315789475,8,0.34210526315789475,0,0.0006279945373535156,0.8,2,5,0.7,1.0,1.0
1280,dbscan_kmeans_fallback,window_velocity,38,11,0.23684210526315788,11,0.23684210526315788,0,0.0006363391876220703,0.8,2,5,0.7,1.0,1.0
1290,dbscan_kmeans_fallback,window_velocity,38,9,0.34210526315789475,9,0.34210526315789475,0,0.0007011890411376953,0.8,2,5,0.7,1.0,1.0
1300,dbscan_kmeans_fallback,window_velocity,39,9,0.3076923076923077,9,0.3076923076923077,0,0.0006468296051025391,0.8,2,5,0.7,1.0,1.0
1310,dbscan_kmeans_fallback,window_velocity,38,9,0.3684210526315789,9,0.3684210526315789,0,0.0006628036499023438,0.8,2,5,0.7,1.0,1.0
1320,dbscan_kmeans_fallback,window_velocity,39,9,0.41025641025641024,9,0.41025641025641024,0,0.0006706714630126953,0.8,2,5,0.7,1.0,1.0
1330,dbscan_kmeans_fallback,window_velocity,37,8,0.4864864864864865,8,0.4864864864864865,0,0.0005979537963867188,0.8,2,5,0.7,1.0,1.0
1340,dbscan_kmeans_fallback,window_velocity,35,8,0.4,8,0.4,0,0.0005869865417480469,0.8,2,5,0.7,1.0,1.0
1350,dbscan_kmeans_fallback,window_velocity,32,7,0.40625,7,0.40625,0,0.0007088184356689453,0.8,2,5,0.7,1.0,1.0
1360,dbscan_kmeans_fallback,window_velocity,32,7,0.40625,7,0.40625,0,0.0006470680236816406,0.8,2,5,0.7,1.0,1.0
1370,dbscan_kmeans_fallback,window_velocity,31,6,0.3870967741935484,6,0.3870967741935484,0,0.0006642341613769531,0.8,2,5,0.7,1.0,1.0
1380,dbscan_kmeans_fallback,window_velocity,32,6,0.40625,6,0.40625,0,0.0006299018859863281,0.8,2,5,0.7,1.0,1.0
1390,dbscan_kmeans_fallback,window_velocity,32,7,0.3125,7,0.3125,0,0.0006473064422607422,0.8,2,5,0.7,1.0,1.0
1400,dbscan_kmeans_fallback,window_velocity,32,8,0.21875,8,0.21875,0,0.0006351470947265625,0.8,2,5,0.7,1.0,1.0
1410,dbscan_kmeans_fallback,window_velocity,32,6,0.40625,6,0.40625,0,0.0006821155548095703,0.8,2,5,0.7,1.0,1.0
1420,dbscan_kmeans_fallback,window_velocity,31,7,0.3870967741935484,7,0.3870967741935484,0,0.0006427764892578125,0.8,2,5,0.7,1.0,1.0
1430,dbscan_kmeans_fallback,window_velocity,29,7,0.27586206896551724,7,0.27586206896551724,0,0.0006299018859863281,0.8,2,5,0.7,1.0,1.0
1440,dbscan_kmeans_fallback,window_velocity,27,8,0.2962962962962963,8,0.2962962962962963,0,0.0006449222564697266,0.8,2,5,0.7,1.0,1.0
1450,dbscan_kmeans_fallback,window_velocity,26,6,0.3076923076923077,6,0.3076923076923077,0,0.0006132125854492188,0.8,2,5,0.7,1.0,1.0
1460,dbscan_kmeans_fallback,window_velocity,27,6,0.3333333333333333,6,0.3333333333333333,0,0.0005946159362792969,0.8,2,5,0.7,1.0,1.0
1470,dbscan_kmeans_fallback,window_velocity,26,6,0.34615384615384615,6,0.34615384615384615,0,0.00063323974609375,0.8,2,5,0.7,1.0,1.0
1480,dbscan_kmeans_fallback,window_velocity,27,8,0.2962962962962963,8,0.2962962962962963,0,0.00058746337890625,0.8,2,5,0.7,1.0,1.0
1490,dbscan_kmeans_fallback,window_velocity,29,9,0.27586206896551724,9,0.27586206896551724,0,0.0005805492401123047,0.8,2,5,0.7,1.0,1.0
1500,dbscan_kmeans_fallback,window_velocity,30,8,0.3333333333333333,8,0.3333333333333333,0,0.0005927085876464844,0.8,2,5,0.7,1.0,1.0
1510,dbscan_kmeans_fallback,window_velocity,28,7,0.35714285714285715,7,0.35714285714285715,0,0.0005824565887451172,0.8,2,5,0.7,1.0,1.0
1520,dbscan_kmeans_fallback,window_velocity,27,6,0.3333333333333333,6,0.3333333333333333,0,0.0005860328674316406,0.8,2,5,0.7,1.0,1.0
1530,dbscan_kmeans_fallback,window_velocity,30,8,0.3,8,0.3,0,0.0006341934204101562,0.8,2,5,0.7,1.0,1.0
1540,dbscan_kmeans_fallback,window_velocity,31,9,0.25806451612903225,9,0.25806451612903225,0,0.0005831718444824219,0.8,2,5,0.7,1.0,1.0
1550,dbscan_kmeans_fallback,window_velocity,31,8,0.2903225806451613,8,0.2903225806451613,0,0.0005869865417480469,0.8,2,5,0.7,1.0,1.0
1560,dbscan_kmeans_fallback,window_velocity,31,8,0.25806451612903225,8,0.25806451612903225,0,0.0006079673767089844,0.8,2,5,0.7,1.0,1.0
1570,dbscan_kmeans_fallback,window_velocity,32,8,0.21875,8,0.21875,0,0.0005781650543212891,0.8,2,5,0.7,1.0,1.0
1580,dbscan_kmeans_fallback,window_velocity,33,8,0.21212121212121213,8,0.21212121212121213,0,0.0005993843078613281,0.8,2,5,0.7,1.0,1.0
1590,dbscan_kmeans_fallback,window_velocity,32,7,0.1875,7,0.1875,0,0.0006325244903564453,0.8,2,5,0.7,1.0,1.0
1600,dbscan_kmeans_fallback,window_velocity,32,7,0.15625,7,0.15625,0,0.0005764961242675781,0.8,2,5,0.7,1.0,1.0
1610,dbscan_kmeans_fallback,window_velocity,32,7,0.15625,7,0.15625,0,0.0005877017974853516,0.8,2,5,0.7,1.0,1.0
1620,dbscan_kmeans_fallback,window_velocity,34,8,0.058823529411764705,8,0.058823529411764705,0,0.0005905628204345703,0.8,2,5,0.7,1.0,1.0
1630,dbscan_kmeans_fallback,window_velocity,34,9,0.08823529411764706,9,0.08823529411764706,0,0.0006000995635986328,0.8,2,5,0.7,1.0,1.0
1640,dbscan_kmeans_fallback,window_velocity,35,8,0.14285714285714285,8,0.14285714285714285,0,0.0005900859832763672,0.8,2,5,0.7,1.0,1.0
1650,dbscan_kmeans_fallback,window_velocity,35,8,0.14285714285714285,8,0.14285714285714285,0,0.0006463527679443359,0.8,2,5,0.7,1.0,1.0
1660,dbscan_kmeans_fallback,window_velocity,36,8,0.19444444444444445,8,0.19444444444444445,0,0.0005857944488525391,0.8,2,5,0.7,1.0,1.0
1670,dbscan_kmeans_fallback,window_velocity,37,8,0.21621621621621623,8,0.21621621621621623,0,0.0006015300750732422,0.8,2,5,0.7,1.0,1.0
1680,dbscan_kmeans_fallback,window_velocity,38,9,0.15789473684210525,9,0.15789473684210525,0,0.0005972385406494141,0.8,2,5,0.7,1.0,1.0
1690,dbscan_kmeans_fallback,window_velocity,40,8,0.125,8,0.125,0,0.0006124973297119141,0.8,2,5,0.7,1.0,1.0
1700,dbscan_kmeans_fallback,window_velocity,40,9,0.125,9,0.125,0,0.0006022453308105469,0.8,2,5,0.7,1.0,1.0
1710,dbscan_kmeans_fallback,window_velocity,40,9,0.15,9,0.15,0,0.0006513595581054688,0.8,2,5,0.7,1.0,1.0
1720,dbscan_kmeans_fallback,window_velocity,40,8,0.2,8,0.2,0,0.0005900859832763672,0.8,2,5,0.7,1.0,1.0
1730,dbscan_kmeans_fallback,window_velocity,43,8,0.18604651162790697,8,0.18604651162790697,0,0.0006012916564941406,0.8,2,5,0.7,1.0,1.0
1740,dbscan_kmeans_fallback,window_velocity,44,10,0.11363636363636363,10,0.11363636363636363,0,0.0005886554718017578,0.8,2,5,0.7,1.0,1.0
