time_step,method,feature_type,num_pedestrians,num_clusters,noise_ratio,runtime_sec,n_clusters_param,eps,min_samples
2770,agglomerative,spatial_xy,35,3,0.0,0.000362396240234375,3,0.6,2
2780,agglomerative,spatial_xy,35,3,0.0,0.00035858154296875,3,0.6,2
2790,agglomerative,spatial_xy,35,3,0.0,0.0003769397735595703,3,0.6,2
2800,agglomerative,spatial_xy,35,3,0.0,0.00040435791015625,3,0.6,2
2810,agglomerative,spatial_xy,35,3,0.0,0.00036025047302246094,3,0.6,2
2820,agglomerative,spatial_xy,36,3,0.0,0.0003542900085449219,3,0.6,2
2830,agglomerative,spatial_xy,38,3,0.0,0.0003650188446044922,3,0.6,2
2840,agglomerative,spatial_xy,37,3,0.0,0.0003635883331298828,3,0.6,2
2850,agglomerative,spatial_xy,37,3,0.0,0.0003628730773925781,3,0.6,2
2860,agglomerative,spatial_xy,36,3,0.0,0.0003552436828613281,3,0.6,2
2870,agglomerative,spatial_xy,35,3,0.0,0.0003540515899658203,3,0.6,2
2880,agglomerative,spatial_xy,34,3,0.0,0.00035953521728515625,3,0.6,2
2890,agglomerative,spatial_xy,34,3,0.0,0.0003533363342285156,3,0.6,2
2900,agglomerative,spatial_xy,37,3,0.0,0.0003643035888671875,3,0.6,2
2910,agglomerative,spatial_xy,34,3,0.0,0.00039577484130859375,3,0.6,2
2920,agglomerative,spatial_xy,33,3,0.0,0.00035452842712402344,3,0.6,2
2930,agglomerative,spatial_xy,29,3,0.0,0.00034928321838378906,3,0.6,2
2940,agglomerative,spatial_xy,29,3,0.0,0.00035071372985839844,3,0.6,2
2950,agglomerative,spatial_xy,31,3,0.0,0.0003459453582763672,3,0.6,2
2960,agglomerative,spatial_xy,31,3,0.0,0.00037384033203125,3,0.6,2
2970,agglomerative,spatial_xy,29,3,0.0,0.00034165382385253906,3,0.6,2
2980,agglomerative,spatial_xy,30,3,0.0,0.0003504753112792969,3,0.6,2
2990,agglomerative,spatial_xy,30,3,0.0,0.0003459453582763672,3,0.6,2
3000,agglomerative,spatial_xy,31,3,0.0,0.000354766845703125,3,0.6,2
3010,agglomerative,spatial_xy,30,3,0.0,0.0003573894500732422,3,0.6,2
3020,agglomerative,spatial_xy,30,3,0.0,0.00035381317138671875,3,0.6,2
3030,agglomerative,spatial_xy,29,3,0.0,0.00034356117248535156,3,0.6,2
3040,agglomerative,spatial_xy,32,3,0.0,0.0003542900085449219,3,0.6,2
3050,agglomerative,spatial_xy,31,3,0.0,0.00035834312438964844,3,0.6,2
3060,agglomerative,spatial_xy,32,3,0.0,0.000354766845703125,3,0.6,2
3070,agglomerative,spatial_xy,31,3,0.0,0.0003604888916015625,3,0.6,2
3080,agglomerative,spatial_xy,30,3,0.0,0.00038814544677734375,3,0.6,2
3090,agglomerative,spatial_xy,29,3,0.0,0.00034236907958984375,3,0.6,2
3100,agglomerative,spatial_xy,30,3,0.0,0.0003440380096435547,3,0.6,2
3110,agglomerative,spatial_xy,29,3,0.0,0.0003483295440673828,3,0.6,2
3120,agglomerative,spatial_xy,31,3,0.0,0.0003509521484375,3,0.6,2
3130,agglomerative,spatial_xy,32,3,0.0,0.00038743019104003906,3,0.6,2
3140,agglomerative,spatial_xy,33,3,0.0,0.0003521442413330078,3,0.6,2
3150,agglomerative,spatial_xy,33,3,0.0,0.0003590583801269531,3,0.6,2
3160,agglomerative,spatial_xy,33,3,0.0,0.0003592967987060547,3,0.6,2
3170,agglomerative,spatial_xy,33,3,0.0,0.0003566741943359375,3,0.6,2
3180,agglomerative,spatial_xy,32,3,0.0,0.00035572052001953125,3,0.6,2
3190,agglomerative,spatial_xy,31,3,0.0,0.0003516674041748047,3,0.6,2
3200,agglomerative,spatial_xy,32,3,0.0,0.0003523826599121094,3,0.6,2
3210,agglomerative,spatial_xy,31,3,0.0,0.00040531158447265625,3,0.6,2
3220,agglomerative,spatial_xy,30,3,0.0,0.00034427642822265625,3,0.6,2
3230,agglomerative,spatial_xy,32,3,0.0,0.0003635883331298828,3,0.6,2
3240,agglomerative,spatial_xy,33,3,0.0,0.0003504753112792969,3,0.6,2
3250,agglomerative,spatial_xy,34,3,0.0,0.0003933906555175781,3,0.6,2
3260,agglomerative,spatial_xy,34,3,0.0,0.00035858154296875,3,0.6,2
3270,agglomerative,spatial_xy,34,3,0.0,0.0003540515899658203,3,0.6,2
3280,agglomerative,spatial_xy,36,3,0.0,0.0003654956817626953,3,0.6,2
